STORE,CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY,ITEM_ID,ITEM_NAME,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR,weekdays,day,month,SEASONS
1,2013-01-27,15.5,46,1070,0,7821,BURGER,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,13.13,22,2051,2,7821,BURGER,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,13.13,22,2051,2,5030,COKE,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,12.64,14,2052,2,7821,BURGER,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,12.64,14,2052,2,6249,LEMONADE,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,13.41,26,2053,2,7821,BURGER,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,13.41,26,2053,2,5030,COKE,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-27,13.41,26,2053,2,3052,COFFEE,2013,Luner New Year,1,1,26.6,0,Sunday,27,January,Winter
1,2013-01-28,15.5,68,1070,0,7821,BURGER,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,13.13,28,2051,2,7821,BURGER,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,13.13,28,2051,2,5030,COKE,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,12.64,14,2052,2,7821,BURGER,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,12.64,14,2052,2,6249,LEMONADE,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,13.41,32,2053,2,7821,BURGER,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,13.41,32,2053,2,5030,COKE,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-28,13.41,32,2053,2,3052,COFFEE,2013,Luner New Year,0,1,23.0,0,Monday,28,January,Winter
1,2013-01-29,15.5,108,1070,0,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,13.13,32,2051,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,13.13,32,2051,2,5030,COKE,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,12.64,28,2052,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,12.64,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,13.41,48,2053,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,13.41,48,2053,2,5030,COKE,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-29,13.41,48,2053,2,3052,COFFEE,2013,Non Holiday,0,1,23.0,0,Tuesday,29,January,Winter
1,2013-01-30,15.5,104,1070,0,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,13.13,38,2051,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,13.13,38,2051,2,5030,COKE,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,12.64,28,2052,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,12.64,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,13.41,54,2053,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,13.41,54,2053,2,5030,COKE,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-30,13.41,54,2053,2,3052,COFFEE,2013,Non Holiday,0,1,23.0,0,Wednesday,30,January,Winter
1,2013-01-31,15.5,108,1070,0,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,13.13,34,2051,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,13.13,34,2051,2,5030,COKE,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,12.64,24,2052,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,12.64,24,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,13.41,48,2053,2,7821,BURGER,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,13.41,48,2053,2,5030,COKE,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-01-31,13.41,48,2053,2,3052,COFFEE,2013,Non Holiday,0,1,23.0,0,Thursday,31,January,Winter
1,2013-02-01,15.5,102,1070,0,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,13.13,34,2051,2,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,13.13,34,2051,2,5030,COKE,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,12.64,24,2052,2,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,12.64,24,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,13.41,50,2053,2,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,13.41,50,2053,2,5030,COKE,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-01,13.41,50,2053,2,3052,COFFEE,2013,Non Holiday,0,1,19.4,0,Friday,1,February,Spring
1,2013-02-02,15.5,70,1070,0,7821,BURGER,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,13.13,22,2051,2,7821,BURGER,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,13.13,22,2051,2,5030,COKE,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,12.64,14,2052,2,7821,BURGER,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,12.64,14,2052,2,6249,LEMONADE,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,13.41,40,2053,2,7821,BURGER,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,13.41,40,2053,2,5030,COKE,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-02,13.41,40,2053,2,3052,COFFEE,2013,Non Holiday,1,1,21.2,0,Saturday,2,February,Spring
1,2013-02-03,15.5,74,1070,0,7821,BURGER,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,13.13,24,2051,2,7821,BURGER,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,13.13,24,2051,2,5030,COKE,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,12.64,20,2052,2,7821,BURGER,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,12.64,20,2052,2,6249,LEMONADE,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,13.41,36,2053,2,7821,BURGER,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,13.41,36,2053,2,5030,COKE,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-03,13.41,36,2053,2,3052,COFFEE,2013,Non Holiday,1,1,26.6,0,Sunday,3,February,Spring
1,2013-02-04,15.5,104,1070,0,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,13.13,32,2051,2,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,13.13,32,2051,2,5030,COKE,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,13.41,54,2053,2,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,13.41,54,2053,2,5030,COKE,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-04,13.41,54,2053,2,3052,COFFEE,2013,Non Holiday,0,1,30.2,0,Monday,4,February,Spring
1,2013-02-05,15.5,100,1070,0,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,13.13,38,2051,2,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,13.13,38,2051,2,5030,COKE,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,12.64,20,2052,2,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,12.64,20,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,13.41,52,2053,2,7821,BURGER,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,13.41,52,2053,2,5030,COKE,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-05,13.41,52,2053,2,3052,COFFEE,2013,Non Holiday,0,1,30.2,0,Tuesday,5,February,Spring
1,2013-02-06,15.5,104,1070,0,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,13.13,36,2051,2,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,13.13,36,2051,2,5030,COKE,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,13.41,50,2053,2,7821,BURGER,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,13.41,50,2053,2,5030,COKE,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-06,13.41,50,2053,2,3052,COFFEE,2013,Non Holiday,0,1,19.4,0,Wednesday,6,February,Spring
1,2013-02-07,15.5,106,1070,0,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,13.13,38,2051,2,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,13.13,38,2051,2,5030,COKE,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,12.64,20,2052,2,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,12.64,20,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,13.41,50,2053,2,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,13.41,50,2053,2,5030,COKE,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-07,13.41,50,2053,2,3052,COFFEE,2013,Non Holiday,0,0,23.0,0,Thursday,7,February,Spring
1,2013-02-08,15.5,100,1070,0,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,13.13,34,2051,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,13.13,34,2051,2,5030,COKE,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,13.41,50,2053,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,13.41,50,2053,2,5030,COKE,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-08,13.41,50,2053,2,3052,COFFEE,2013,Non Holiday,0,0,26.6,0,Friday,8,February,Spring
1,2013-02-09,15.5,74,1070,0,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,13.13,26,2051,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,13.13,26,2051,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,12.64,16,2052,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,12.64,16,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,13.41,36,2053,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,13.41,36,2053,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-09,13.41,36,2053,2,3052,COFFEE,2013,Non Holiday,1,0,28.4,0,Saturday,9,February,Spring
1,2013-02-10,15.5,72,1070,0,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,13.13,28,2051,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,13.13,28,2051,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,12.64,16,2052,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,12.64,16,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,13.41,34,2053,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,13.41,34,2053,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-10,13.41,34,2053,2,3052,COFFEE,2013,Non Holiday,1,0,28.4,0,Sunday,10,February,Spring
1,2013-02-11,15.5,106,1070,0,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,13.13,30,2051,2,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,13.13,30,2051,2,5030,COKE,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,12.64,26,2052,2,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,12.64,26,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,13.41,50,2053,2,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,13.41,50,2053,2,5030,COKE,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-11,13.41,50,2053,2,3052,COFFEE,2013,Non Holiday,0,0,32.0,0,Monday,11,February,Spring
1,2013-02-12,15.5,90,1070,0,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,13.13,24,2051,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,13.13,24,2051,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,12.64,24,2052,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,12.64,24,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,13.41,44,2053,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,13.41,44,2053,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-12,13.41,44,2053,2,3052,COFFEE,2013,Non Holiday,0,0,32.0,1,Tuesday,12,February,Spring
1,2013-02-13,15.5,86,1070,0,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,13.13,30,2051,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,13.13,30,2051,2,5030,COKE,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,12.64,18,2052,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,12.64,18,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,13.41,44,2053,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,13.41,44,2053,2,5030,COKE,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-13,13.41,44,2053,2,3052,COFFEE,2013,Non Holiday,0,0,33.8,1,Wednesday,13,February,Spring
1,2013-02-14,15.5,106,1070,0,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,13.13,30,2051,2,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,13.13,30,2051,2,5030,COKE,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,13.41,46,2053,2,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,13.41,46,2053,2,5030,COKE,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-14,13.41,46,2053,2,3052,COFFEE,2013,Non Holiday,0,0,30.2,0,Thursday,14,February,Spring
1,2013-02-15,15.5,84,1070,0,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,13.13,26,2051,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,13.13,26,2051,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,13.41,42,2053,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,13.41,42,2053,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-15,13.41,42,2053,2,3052,COFFEE,2013,Non Holiday,0,0,32.0,1,Friday,15,February,Spring
1,2013-02-16,15.5,72,1070,0,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,13.13,24,2051,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,13.13,24,2051,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,12.64,18,2052,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,12.64,18,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,13.41,32,2053,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,13.41,32,2053,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-16,13.41,32,2053,2,3052,COFFEE,2013,Non Holiday,1,0,28.4,0,Saturday,16,February,Spring
1,2013-02-17,15.5,74,1070,0,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,13.13,22,2051,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,13.13,22,2051,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,12.64,14,2052,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,12.64,14,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,13.41,36,2053,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,13.41,36,2053,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-17,13.41,36,2053,2,3052,COFFEE,2013,Non Holiday,1,0,28.4,0,Sunday,17,February,Spring
1,2013-02-18,15.5,100,1070,0,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,13.13,36,2051,2,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,13.13,36,2051,2,5030,COKE,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,13.41,52,2053,2,7821,BURGER,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,13.41,52,2053,2,5030,COKE,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-18,13.41,52,2053,2,3052,COFFEE,2013,Non Holiday,0,0,30.2,0,Monday,18,February,Spring
1,2013-02-19,15.5,86,1070,0,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,13.13,32,2051,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,13.13,32,2051,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,12.64,18,2052,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,12.64,18,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,13.41,42,2053,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,13.41,42,2053,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-19,13.41,42,2053,2,3052,COFFEE,2013,Non Holiday,0,0,32.0,1,Tuesday,19,February,Spring
1,2013-02-20,15.5,86,1070,0,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,13.13,30,2051,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,13.13,30,2051,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,12.64,20,2052,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,12.64,20,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,13.41,44,2053,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,13.41,44,2053,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-20,13.41,44,2053,2,3052,COFFEE,2013,Non Holiday,0,0,35.6,1,Wednesday,20,February,Spring
1,2013-02-21,15.5,88,1070,0,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,13.13,24,2051,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,13.13,24,2051,2,5030,COKE,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,12.64,16,2052,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,12.64,16,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,13.41,40,2053,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,13.41,40,2053,2,5030,COKE,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-21,13.41,40,2053,2,3052,COFFEE,2013,Non Holiday,0,0,33.8,1,Thursday,21,February,Spring
1,2013-02-22,15.5,84,1070,0,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,13.13,26,2051,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,13.13,26,2051,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,12.64,22,2052,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,12.64,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,13.41,46,2053,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,13.41,46,2053,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-22,13.41,46,2053,2,3052,COFFEE,2013,Non Holiday,0,0,35.6,1,Friday,22,February,Spring
1,2013-02-23,15.5,60,1070,0,7821,BURGER,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,13.13,18,2051,2,7821,BURGER,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,13.13,18,2051,2,5030,COKE,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,12.64,18,2052,2,7821,BURGER,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,12.64,18,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,13.41,26,2053,2,7821,BURGER,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,13.41,26,2053,2,5030,COKE,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-23,13.41,26,2053,2,3052,COFFEE,2013,Non Holiday,1,0,33.8,1,Saturday,23,February,Spring
1,2013-02-24,15.5,56,1070,0,7821,BURGER,2013,Non Holiday,1,0,32.0,1,Sunday,24,February,Spring
1,2013-02-24,13.13,20,2051,2,7821,BURGER,2013,Non Holiday,1,0,32.0,1,Sunday,24,February,Spring
